{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srabza.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 56 56 56 56 56 56 56 56 56 40 40 63 40 40 93 93 15 15 15 7 7 87 9 9 9 74 2 60 52 52 25 25 9 9 9 1 85 85 53 62 9 74 2 66 66 66 47 47 11 45 45 45 64 64 29 28 28 28 28 87 53 53 53 0 0 0 52 52 25 25 25 97 97 97 97 97 14 76 73 73 99 27 89 89 87 87 38 38 38 38 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/pwbq4n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 40 63 63 4 4 4 12 34 12 67 67 67 54 40 40 40 40 40 93 27 47 59 33 35 94 94 32 65 6 36 36 49 60 60 60 14 14 14 24 13 58 58 58 65 74 31 23 60 92 27 47 47 24 58 58 58 65 74 27 27 89 89 59 98 98 45 45 69 65 65 3 3 3 3 3 77 48 48 48 48 51 19 19 44 80 80 26 26 87 87 87 91 17 17 17 17 17 81 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/prbp7n.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 12 12 34 34 67 67 67 67 54 54 40 40 40 40 40 40 93 47 47 90 90 35 35 94 32 32 65 6 28 49 60 60 52 52 25 25 9 9 9 1 1 60 66 63 47 47 24 13 13 58 58 65 74 27 27 63 47 47 11 45 45 45 64 65 6 36 36 36 36 7 87 87 87 9 9 77 77 77 44 44 80 80 80 18 18 26 26 26 87 87 13 13 17 17 17 17 97 19 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sgwj5s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 4 40 40 40 93 6 49 36 7 7 87 9 9 32 74 74 27 78 78 52 25 11 45 64 16 50 50 53 73 65 1 27 21 21 87 87 94 32 32 65 65 3 3 3 24 24 13 13 58 58 65 65 6 6 36 36 49 49 7 23 23 69 69 69 44 80 81 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/pgbk6s.wav', 'hubert': '71 71 71 71 71 71 12 12 12 12 39 39 39 39 39 39 39 67 67 67 67 54 54 40 40 40 63 93 47 90 35 35 94 32 32 29 6 28 49 92 92 63 78 78 52 52 25 11 45 45 64 64 16 18 18 66 47 24 24 13 58 58 58 32 37 37 37 37 45 45 45 45 45 64 64 65 6 6 36 36 36 7 7 87 87 53 53 74 74 74 2 2 89 6 6 49 49 49 49 49 49 7 7 7 87 69 69 69 69 69 69 42 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 56 56 56 56 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bwim4s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 67 67 67 67 67 54 54 40 40 40 40 63 93 47 47 53 53 53 44 80 60 60 70 70 14 14 24 24 13 13 13 58 58 32 65 74 31 31 23 23 53 44 80 85 87 38 38 38 16 80 18 18 2 3 3 3 3 3 3 48 48 48 48 48 48 48 19 19 19 19 65 6 6 49 49 36 36 49 7 7 7 87 69 69 69 69 69 42 42 80 80 81 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 63 63 63 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lgaf4a.wav', 'hubert': '71 71 71 71 12 12 12 12 63 12 4 4 12 12 34 34 34 67 67 67 67 54 54 54 93 93 93 90 35 87 94 32 32 64 1 27 78 78 52 52 25 25 45 45 64 64 44 80 26 53 62 74 28 36 87 87 91 9 43 6 6 3 3 3 3 3 3 3 3 77 48 48 48 48 48 48 48 46 46 52 25 25 25 73 1 27 89 89 87 87 38 38 38 38 44 80 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lban9a.wav', 'hubert': '71 71 71 71 71 12 12 63 63 12 12 63 56 56 40 40 40 40 40 93 93 93 93 90 90 90 90 35 87 94 94 94 32 32 32 64 64 1 66 27 27 27 47 47 90 90 35 35 69 69 69 69 69 69 69 69 69 14 37 37 86 86 9 9 9 74 27 31 36 23 37 37 86 86 91 38 38 38 44 44 80 80 18 18 26 26 26 26 24 24 13 13 13 13 58 58 32 32 44 80 80 85 37 73 11 11 66 89 89 89 87 87 94 94 94 94 32 32 32 64 64 44 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 63 63 63 63 63 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bwby5a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 63 40 40 40 40 40 63 93 47 76 53 45 53 64 44 80 80 18 60 60 70 70 14 14 24 24 13 13 13 58 58 32 32 74 2 31 60 60 92 27 47 47 24 13 13 58 58 60 60 70 70 14 14 24 24 24 13 13 58 58 58 65 65 3 3 3 3 3 3 77 24 24 13 13 13 58 58 58 32 65 77 77 77 23 73 1 74 27 89 89 87 87 94 94 94 94 32 32 32 64 64 44 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sbinzp.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 56 56 56 56 56 56 56 56 56 56 56 56 40 63 40 40 40 40 93 93 6 36 36 7 7 87 87 9 9 16 74 2 27 47 47 90 90 35 53 69 69 25 25 53 44 80 85 37 37 86 86 38 44 44 80 18 18 6 36 36 28 7 7 11 11 53 0 0 25 25 73 73 16 27 27 47 47 59 35 11 11 11 64 64 64 29 6 28 49 49 41 41 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bgbn9p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 39 39 39 39 67 67 67 67 54 54 54 63 63 40 40 63 40 40 40 63 93 47 47 53 53 88 88 88 80 18 18 18 78 78 52 52 25 25 11 45 45 64 64 80 18 18 66 66 47 24 24 13 13 58 58 58 37 37 37 86 86 86 38 38 38 44 80 80 80 18 18 18 26 26 26 26 24 13 13 13 58 58 58 32 44 80 80 18 18 18 27 27 47 90 90 90 35 11 11 11 64 64 64 64 64 64 29 6 36 36 36 49 49 41 41 83 83 83 83 83 83 83 83 83 22 22 22 4 22 22 22 22 63 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bbbx3a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 56 56 56 40 40 40 63 40 40 40 40 63 27 47 87 53 53 53 44 44 80 80 18 18 18 66 27 27 47 90 90 35 35 69 69 69 69 69 69 69 69 81 81 84 84 96 55 55 67 67 67 54 54 40 40 93 63 47 47 24 13 13 58 58 32 37 37 37 86 91 91 91 43 43 43 6 36 36 36 36 99 92 99 99 99 60 52 52 25 25 11 11 64 53 53 53 73 1 27 89 89 87 87 94 94 94 94 94 32 32 32 64 81 81 81 81 81 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/lrwf1s.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 67 54 54 54 40 40 93 93 93 90 90 35 87 94 32 32 64 64 60 60 70 70 52 25 25 25 9 9 1 27 85 23 23 73 99 77 77 87 87 9 9 65 3 3 3 3 77 48 51 51 44 44 18 18 6 6 36 36 36 7 7 23 69 69 69 42 44 80 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bgiyzn.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 63 40 40 63 40 40 40 63 63 47 47 53 53 53 53 44 80 80 18 18 18 66 27 78 78 78 52 25 25 45 45 45 64 64 64 64 64 80 80 85 37 37 37 86 53 53 44 80 80 60 60 70 70 14 14 14 24 24 13 13 13 58 58 58 32 32 64 29 29 28 36 36 36 7 11 11 11 45 64 64 60 60 52 52 25 25 25 94 97 97 69 69 65 80 26 26 26 87 87 91 91 91 91 42 42 17 17 17 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 4 34 34 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/prbn2p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 56 40 40 63 40 40 40 63 47 47 59 33 33 35 35 94 94 32 32 65 65 6 95 95 95 60 60 52 52 52 52 25 87 91 91 91 91 9 9 9 1 1 31 31 23 60 2 27 63 47 47 24 13 13 58 58 58 32 32 37 37 37 86 87 38 38 9 44 44 80 80 18 18 18 10 2 27 27 31 31 59 59 59 23 69 69 69 69 69 65 74 27 27 27 27 47 47 59 35 35 11 11 11 45 64 64 64 64 64 64 29 29 6 15 15 15 15 41 41 41 41 41 83 83 22 63 63 22 22 22 22 63 63 63 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lbit6n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 63 12 12 40 40 63 40 93 93 93 90 90 35 87 87 94 94 32 32 32 64 1 66 27 27 27 47 90 90 35 35 69 69 69 69 69 69 69 69 76 37 37 86 53 53 44 80 18 18 18 27 31 36 59 59 11 45 45 45 64 64 65 6 6 36 36 15 7 7 7 87 53 32 74 74 2 89 89 15 15 7 92 26 26 26 87 87 91 91 91 91 17 17 17 17 17 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 63 63 63 63 63 63 22 4 4 4 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lrix7n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 63 4 4 4 63 34 34 34 34 34 34 67 67 67 67 67 67 54 54 54 63 93 93 93 90 90 35 94 94 32 32 64 60 52 52 25 25 9 9 9 1 85 85 53 53 44 80 85 87 38 9 9 74 2 2 63 89 6 36 36 36 36 7 87 87 9 9 16 77 77 23 44 80 80 80 80 80 26 26 26 87 87 91 91 91 91 17 17 17 79 81 81 81 81 83 83 83 83 83 83 83 83 83 83 4 4 4 4 4 4 4 4 4 4 4 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 63 8 8 8 8 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/pwaj6s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 67 67 67 67 67 54 54 40 40 40 93 93 93 47 35 35 76 32 32 65 6 28 49 60 60 60 14 14 14 24 24 61 13 58 58 58 65 74 31 31 23 23 62 1 66 66 21 21 95 87 87 94 94 32 32 64 65 6 6 36 36 36 7 7 87 53 53 74 74 2 63 89 78 6 6 49 49 49 49 49 7 7 7 87 69 69 69 69 69 69 42 80 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 63 63 63 63 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/prwj7n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 56 56 56 56 40 40 40 40 40 93 93 47 90 35 35 76 32 32 65 6 28 49 60 60 60 52 25 87 9 9 1 85 60 60 76 76 62 1 66 27 21 21 95 87 87 94 32 32 64 65 6 36 36 36 7 7 87 87 9 16 77 77 77 44 80 80 80 18 18 26 26 26 87 24 13 17 17 17 17 97 19 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/srwo7s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 4 54 54 40 93 93 6 6 36 36 7 7 87 87 9 9 9 2 2 60 60 52 52 25 25 94 9 9 9 1 1 85 60 60 23 53 73 99 77 77 87 87 97 97 65 65 6 36 36 7 7 87 9 16 77 77 18 18 18 6 36 36 36 7 7 23 69 69 69 69 69 80 80 81 81 81 81 83 83 83 83 83 83 4 4 4 4 4 4 4 4 4 4 4 4 4 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/srbh8n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 63 63 4 4 4 34 34 34 34 34 34 67 67 67 54 54 54 63 40 93 6 6 36 36 36 36 7 87 87 9 9 9 37 60 60 70 52 52 25 25 25 9 9 1 1 60 66 27 27 47 76 76 58 58 94 94 32 32 32 64 74 21 21 95 87 87 94 32 32 32 64 2 26 26 26 26 87 42 17 17 17 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pgbezs.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 56 56 56 56 40 40 63 40 40 40 40 63 63 47 59 90 35 94 94 32 32 65 6 36 49 92 92 27 78 52 25 25 45 64 64 80 18 18 66 47 24 24 13 13 58 58 32 32 32 64 64 64 64 29 28 28 28 7 53 53 53 53 0 0 0 52 52 25 25 97 97 97 97 97 65 65 6 6 49 49 49 7 7 7 69 69 69 69 69 69 69 42 81 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bwim1n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 40 63 40 40 93 93 63 47 76 53 53 44 80 18 60 70 70 14 14 24 24 13 58 58 58 65 65 2 31 36 23 23 53 44 80 85 87 38 38 38 16 16 80 18 70 70 70 14 14 24 68 68 68 44 80 80 80 80 18 18 26 26 26 87 87 91 13 13 42 58 58 42 42 81 81 81 81 10 83 83 83 83 83 83 83 83 4 4 4 4 4 4 4 4 4 4 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 63 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/pwic7n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 63 4 4 4 40 40 40 40 63 93 47 47 35 35 76 94 32 65 6 28 60 60 60 14 14 24 24 24 13 58 58 58 65 27 31 23 23 23 44 44 18 18 6 6 36 36 36 36 7 7 11 11 45 64 64 6 6 36 49 49 7 7 87 87 9 9 16 77 77 23 44 80 80 80 18 18 26 26 26 87 87 13 17 17 17 17 17 97 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 63 8 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bbbf5n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 40 40 40 40 40 63 93 93 47 76 53 53 53 44 80 80 18 18 66 47 47 90 90 35 76 69 69 69 1 27 47 24 24 24 13 58 58 58 32 37 37 37 86 86 87 9 9 43 65 3 3 36 36 3 3 3 15 36 3 3 3 3 77 24 24 24 13 13 58 58 58 65 16 77 99 99 26 26 26 87 87 91 17 17 17 17 97 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/prap3n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 34 34 39 39 39 67 67 67 67 67 67 54 54 54 40 40 63 47 47 90 35 35 94 32 32 65 6 36 36 49 60 60 52 52 25 25 9 9 9 85 85 53 73 73 74 2 27 27 63 47 47 59 59 45 45 45 64 64 65 99 99 3 99 99 60 52 52 52 25 25 11 64 64 64 44 80 26 26 87 87 17 17 17 17 17 97 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pwwq6s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 34 34 34 34 12 12 56 56 56 40 40 63 40 40 63 93 47 59 90 35 87 94 32 65 65 6 28 60 60 60 70 14 14 24 24 13 58 58 32 74 2 2 60 14 76 76 99 99 99 27 27 89 59 98 98 98 98 69 69 65 6 6 36 15 15 7 7 87 53 53 74 74 2 2 2 89 6 6 15 15 15 15 15 7 7 7 69 69 69 69 69 69 69 42 44 80 81 81 81 81 81 10 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 8 8 8 8 63 63 56 56 40 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/swal9a.wav', 'hubert': '71 71 15 15 36 7 7 87 87 9 9 9 74 2 2 31 60 60 60 70 14 14 24 24 13 13 13 58 58 58 32 64 65 2 2 15 15 49 41 41 41 10 10 84 40 40 63 63 86 86 86 9 9 9 74 27 31 23 37 37 86 87 91 91 17 17 17 19 19 18 18 18 26 26 26 24 13 13 13 13 58 58 58 32 44 80 80 85 73 11 1 27 89 89 87 87 94 94 94 94 94 32 32 32 64 44 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 63 4 4 4 4 4 4 63 4 4 4 4 4 4 4 4 4 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lbau3a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 67 67 67 54 54 54 40 63 93 93 93 90 90 35 35 94 94 94 32 32 64 64 1 66 27 27 47 47 90 90 35 35 53 69 69 69 69 14 14 76 76 9 74 27 31 36 59 98 98 98 98 69 69 69 65 65 3 3 3 3 99 60 52 52 52 25 11 11 64 53 53 53 73 1 74 27 89 89 87 87 94 94 94 94 32 32 32 32 64 44 81 81 81 81 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sgib8s.wav', 'hubert': '71 71 71 71 71 71 12 12 12 12 12 39 39 39 67 67 67 67 54 54 63 93 6 15 15 7 7 87 9 9 1 74 99 66 27 89 78 78 52 52 25 11 45 45 64 64 80 80 85 53 44 16 18 18 66 66 27 47 11 11 45 45 45 64 64 64 37 37 37 37 86 86 94 94 94 32 32 32 64 74 74 63 2 31 6 6 49 49 49 49 49 7 7 7 87 69 69 69 69 69 42 44 80 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 56 63 56 8 8 56 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/bbir9a.wav', 'hubert': '71 71 71 71 12 12 12 12 4 4 4 4 12 4 4 12 4 4 4 4 54 40 40 40 93 93 63 93 47 53 53 53 16 80 18 18 66 27 47 47 90 35 35 69 69 69 25 53 44 80 85 37 37 86 86 86 38 44 80 26 26 24 24 13 13 58 58 44 80 85 11 11 89 89 89 53 42 42 42 80 81 81 10 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lrau8p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 40 40 40 40 40 93 93 93 93 90 90 90 35 35 87 94 94 32 32 32 64 64 60 60 70 52 52 52 25 87 91 91 91 9 9 9 1 1 31 23 23 37 23 62 62 74 27 21 21 98 98 98 98 98 98 98 98 69 69 69 69 14 37 37 37 86 94 94 94 32 32 32 64 74 2 31 31 60 92 27 63 47 47 59 90 35 35 11 11 11 64 64 64 64 64 64 64 65 6 6 15 15 15 15 41 41 41 41 41 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 63 63 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lriyzs.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 34 67 67 67 67 67 67 54 54 54 40 63 40 93 93 90 90 90 35 35 94 32 32 60 60 70 52 25 25 9 9 9 85 85 85 53 73 16 18 18 70 70 70 14 14 24 24 13 58 58 58 32 29 29 28 28 28 28 7 11 11 64 0 60 52 52 25 25 97 97 97 65 65 6 6 49 36 36 49 7 7 7 87 69 69 69 69 69 69 42 44 80 81 81 81 81 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 63 63 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bwij9a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 56 56 63 63 63 40 40 40 63 40 63 40 40 63 47 47 53 53 53 53 53 44 80 80 18 60 60 70 70 14 14 24 24 13 13 13 58 58 58 32 32 74 2 2 31 31 23 37 86 53 44 44 80 18 18 66 21 21 95 95 87 87 94 94 94 32 32 32 64 64 64 80 80 26 26 87 24 13 13 13 58 58 58 32 88 44 80 80 85 73 73 74 27 89 89 87 87 87 94 94 94 94 94 32 32 32 64 64 44 81 81 81 81 10 83 83 83 83 83 83 83 83 4 4 4 4 4 4 4 4 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/swbf8p.wav', 'hubert': '71 71 71 71 71 12 12 54 54 40 40 63 63 93 6 6 15 36 36 36 7 87 87 87 9 9 9 9 74 2 27 31 60 60 60 70 70 14 14 24 24 24 13 13 13 58 58 58 32 74 2 31 31 60 92 27 47 47 24 13 58 58 32 37 37 37 86 87 91 91 91 43 43 43 3 3 3 77 37 37 86 94 94 94 94 32 32 32 64 74 74 27 31 60 92 27 27 27 47 59 90 35 11 11 11 45 64 64 64 64 64 64 29 6 15 15 15 15 41 41 41 41 41 83 83 63 63 22 22 22 63 22 22 22 22 4 4 4 4 4 4 4 4 4 4 4 4 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pgbe2a.wav', 'hubert': '71 71 71 71 12 12 12 12 63 12 12 34 34 34 34 34 34 67 67 67 67 67 54 54 54 40 40 63 63 47 59 90 35 94 94 32 65 65 6 36 36 60 92 27 78 78 52 25 25 11 45 64 64 44 80 18 18 47 47 24 24 13 13 58 58 58 32 32 11 45 45 64 64 65 74 27 27 31 31 59 59 23 69 69 69 69 76 76 76 73 73 1 27 89 89 87 87 38 38 38 38 42 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 63 8 8 8 63 63 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bwaq5s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 63 63 12 12 56 56 63 63 40 40 40 40 63 27 47 47 53 53 53 53 44 44 80 80 60 60 70 70 14 14 14 24 24 13 13 13 13 13 58 58 58 32 32 32 64 74 2 2 31 31 23 10 37 53 53 44 80 18 18 18 27 31 31 60 27 63 89 89 89 59 98 98 98 98 98 69 69 69 69 65 65 3 3 3 3 3 3 24 24 24 13 13 13 13 58 58 58 32 65 77 77 6 6 49 49 36 49 49 7 7 23 69 69 69 69 69 69 69 69 81 81 81 81 81 83 83 83 83 83 22 22 22 63 22 22 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/sbwr9a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 63 56 63 63 40 40 40 63 40 93 93 6 15 15 36 36 7 7 87 87 9 9 9 9 74 2 31 60 60 92 27 63 47 47 90 90 90 35 35 69 69 69 69 69 69 69 69 69 69 81 81 83 84 84 96 55 67 67 67 54 54 40 63 93 14 14 76 76 53 99 99 99 37 37 37 37 24 24 51 51 51 51 61 46 44 44 80 26 26 26 24 13 13 13 13 58 58 58 32 44 80 80 73 73 1 27 89 89 89 87 87 94 94 94 94 32 32 32 32 64 44 80 81 81 81 10 83 83 83 83 83 83 83 83 4 20 20 20', 'duration': 0.0}
